Station Name,Latitude,Longitude,Search Term,Business Name,Business Category,Business Rating,Business Address,Business Phone,Business Distance (meters)
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Di Lucca,Restaurants,4.8,"R. Minas Gerais, 339",+557141414341,767.8751328815648
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Acarajé da Chica,Restaurants,4.7,"Av. Manoel Dias da Silva, s/n",+557191186255,612.1764276565904
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Grão de Arroz,Restaurants,5.0,"R. Minas Gerais, 112",+557132401644,536.6481699706245
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Grão de Arroz,Restaurants,4.3,"R. Minas Gerais, 133",+557132489535,556.9530190274802
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,La Premiatta,Restaurants,3.3,"R. Pará, 335",+557135650333,522.1038960366743
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Restaurante O Rei da Carne do Sol,Restaurants,3.7,"Av. Amaralina, 923",+557133455458,171.1436740050539
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Cantinho da pituba,Restaurants,4.0,"R. Pará, 32B",,459.4071190752515
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Casa de Noca,Restaurants,4.5,"R. Espírito Santo, 72",+557133442336,1046.189659531133
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Restaurante D'Chef,Restaurants,3.0,"Rua Minas Gerais, 122 - Pituba",,539.8054865948428
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,KanaKaiana,Restaurants,4.0,"R. Minas Gerais, 339 - Pituba",+557130153963,764.3582742374836
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Bahia Sem Glúten,Restaurants,4.0,"R. Alberto Pasqualine, 21",+557132710909,322.7350811704345
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Café Feito a Grão,Restaurants,4.3,"Av. Manoel Dias da Silva, 1345-B. Pituba",+557133456450,656.6948458094813
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Cantina Cosa Nostra,Restaurants,4.4,"Rua Bahia, 144",+557132403977,1679.065169865627
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Gibão de Couro,Restaurants,4.3,"R. Mato Grosso, 53",+557132406611,1560.253618436292
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Sal Marinho,Restaurants,4.5,"R. Território do Rio Branco, 219",+557135612000,1858.0024355327025
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Sanfilé,Restaurants,3.7,"Rua Bráulio Nascimento, 45 , Amaralina",+557133471040,458.4494576288995
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Frizex,Restaurants,3.0,"R. Alfredo Guimarães, 117",+557132482275,416.2561715211476
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Baita Tchê Grill,Restaurants,2.8,"R. Marquês de Queluz, 45",+557134611084,296.9162019265861
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,La Pasta Gialla,Restaurants,4.5,"R. São Paulo, 488",+557130116599,1638.032630633979
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Manhattan Grill,Restaurants,4.0,R. Maranhão,,628.5937839469037
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Spaghetti Lilás,Restaurants,4.3,"Alameda Benevento, 509",+557132703872,1549.685265546343
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Mosaico Bar e Restaurante,Restaurants,3.0,R. Piauí 143 lj 14,+557133441414,746.4872720133534
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Palhoça Caranguejo,Restaurants,4.0,"R. Octávio Mangabeira, 54",+557133450889,985.238500486286
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Sandwich Hall,Restaurants,3.4,"Av. Manoel Dias da Silva, 1614, Loja 4",+557132404141,937.2343996809694
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,SanPizza,Restaurants,1.5,"Rua Bráulio Nascimento, Amaralina",+557135453203,460.4462520716915
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Paneville,Restaurants,4.7,"Alameda Pádua, 126",+557133513727,1311.8467494041945
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Bar do Ney - Point do Bode,Restaurants,4.0,Rua Mato Grosso 1-137,,1577.5971095981706
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Bar Pantaneiro,Restaurants,3.0,"Rua Minas Gerais, 352, Pituba",+557132486800,789.9657206968935
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Bella Gourmet,Restaurants,4.4,"R. Minas Gerais, 784",+557133452598,1210.017473227667
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Su Café Bar,Restaurants,2.0,"Av. Manoel Dias da Silva, 1345",,656.6948458094813
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,No Tempero Bar e Lanchonete,Restaurants,3.0,"R. Minas Gerais, 352 - Pituba",+557133454925,754.7501157171884
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,The Beef,Restaurants,4.0,"Rua São Paulo, 498",+557132483477,1652.7433040846065
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Estação do Lanche,Restaurants,4.5,"Rua Mato Grosso, 08",+557132400477,1560.740194188318
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Donna Chida,Restaurants,3.0,R. Minas Gerais,,879.2899138287943
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Restaurante Light Food,Restaurants,3.0,R. Minas Gerais,,879.2899138287943
11 - Amaralina,-13.0123191,-38.4683242,Restaurants,Sushimaki,Restaurants,4.2,"Av. Manoel Dias da Silva, 2364",+557133464366,1637.911162576524
11 - Amaralina,-13.0123191,-38.4683242,Bars,Don Papito,Bars,4.4,"Rua Curumaia, 6",+557133670104,39.007057580712825
11 - Amaralina,-13.0123191,-38.4683242,Bars,Bistrot Du Vin,Bars,5.0,"R. Minas Gerais, 197",+557132311933,624.0306606046494
11 - Amaralina,-13.0123191,-38.4683242,Bars,SP20 Restolounge,Bars,4.0,"R. São Paulo, 20",+557130221624,1217.1458276476355
11 - Amaralina,-13.0123191,-38.4683242,Bars,Kombi 4 Rodas,Bars,4.3,"Av. Amaralina, 78",+557133441460,540.9127136540791
11 - Amaralina,-13.0123191,-38.4683242,Bars,Ponte Aérea,Bars,3.6,R. São Paulo 404,+557133461200,1557.8628681459147
11 - Amaralina,-13.0123191,-38.4683242,Bars,Meu Bar,Bars,3.0,"R. Professor Ossea Santos, 1815",+557186069366,199.3002652359843
11 - Amaralina,-13.0123191,-38.4683242,Bars,Mirante Bar,Bars,3.0,"Av. Amaralina, 43",+557133474748,123.58966692438274
11 - Amaralina,-13.0123191,-38.4683242,Bars,Palhoça Caranguejo,Bars,4.0,"R. Octávio Mangabeira, 54",+557133450889,985.238500486286
11 - Amaralina,-13.0123191,-38.4683242,Bars,A Biroska,Bars,4.0,"Avenida Juracy Magalhães Júnior, 1624",+557121325949,1859.6074181602419
11 - Amaralina,-13.0123191,-38.4683242,Bars,Bar Pa2,Bars,4.0,R. Mato Grosso 510,+557133463583,1771.627640387314
11 - Amaralina,-13.0123191,-38.4683242,Bars,Djalma's Drinks,Bars,4.0,"R. Minas Gerais, 352",+557132403601,754.7501157171884
11 - Amaralina,-13.0123191,-38.4683242,Bars,Pra Começar... Chopp & Music,Bars,3.4,Av Manoel Dias Silva 1345 B - Pituba,+557133456450,780.5185655576415
11 - Amaralina,-13.0123191,-38.4683242,Bars,Canaã Steak House & Pub,Bars,4.3,"R. Minas Gerais, 229",+557130188204,652.0473350696784
11 - Amaralina,-13.0123191,-38.4683242,Bars,Tijuana,Bars,3.7,"R. Minas Gerais, 271",+557132488699,693.7656766512944
11 - Amaralina,-13.0123191,-38.4683242,Bars,Skina do Caranguejo,Bars,4.0,"Rua Minas Gerais, Pituba",+557132321195,879.2899138287943
11 - Amaralina,-13.0123191,-38.4683242,Bars,Adega Tio Sam,Bars,4.5,"R. Ceará, 339",+557133586250,1135.8930997878629
11 - Amaralina,-13.0123191,-38.4683242,Bars,Caranga,Bars,3.6,"R. Minas Gerais, 643",+557132486340,1069.1725186917422
11 - Amaralina,-13.0123191,-38.4683242,Bars,Trindade Music Bar,Bars,0.0,R. Piauí 140,+557132404641,751.9836761522171
11 - Amaralina,-13.0123191,-38.4683242,Bars,No Tempero Bar e Lanchonete,Bars,3.0,"R. Minas Gerais, 352 - Pituba",+557133454925,754.7501157171884
11 - Amaralina,-13.0123191,-38.4683242,Bars,Buteko do Robério,Bars,0.0,R. Jornalista Joaquim Ferraro Nascimento 64 lj 1,+557133476717,557.8100702202578
11 - Amaralina,-13.0123191,-38.4683242,Bars,Boteco Di Esquina,Bars,3.5,"R. Amazonas, 782",+557131669430,1206.3787635080548
11 - Amaralina,-13.0123191,-38.4683242,Bars,O Point Bar Restaurante e Pizzaria,Bars,4.0,"Alameda Florença, 77 Parque Júlio César",+557130113207,1336.7195882883257
11 - Amaralina,-13.0123191,-38.4683242,Bars,What's Up,Bars,0.0,R. Minas Gerais 382,+557132483571,814.9837172252726
11 - Amaralina,-13.0123191,-38.4683242,Bars,Cabana da Cely,Bars,3.7,"R. Território do Guaporé, 145 - Pituba",+557133478217,1739.4032701721083
11 - Amaralina,-13.0123191,-38.4683242,Bars,Picanha's Espeteria,Bars,3.0,"Alameda Benevento, 37 Pituba",+557135302407,1559.0963538430476
11 - Amaralina,-13.0123191,-38.4683242,Bars,Panivini,Bars,0.0,"Av. Juracy Magalhães Júnior, 1624",+557132716995,1859.6074181602419
11 - Amaralina,-13.0123191,-38.4683242,Bars,Vinhos - Adega,Bars,0.0,"Av. Paulo VI, 3 - Pituba",+557132404666,1797.6181509350338
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Sos Fitness,Fitness & Instruction,0.0,R. Doutor Guilherme Reis 2,+557133453999,60.985238039562
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Well Academia,Fitness & Instruction,3.0,R. Investigador Wilson Palmeira,+557130166552,171.992104870778
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Estética Fitness,Fitness & Instruction,4.5,"Av. Manoel Dias da Silva, 2306, Pituba",+557132482230,1562.484822418378
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Cell Centro de Exercícios Luiz Lopes,Fitness & Instruction,0.0,"R. Alberto Pasqualini, 12",+557132489679,246.99873330205534
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Academia Hammer,Fitness & Instruction,4.4,R. Pará 427,+557133460695,555.565937193132
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Academia Boa Forma,Fitness & Instruction,5.0,R. João Bião Cerqueira 306 s 1,+557133518839,1230.9901796251308
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Ricardo Mendes & Cia,Fitness & Instruction,0.0,Av. Octávio Mangabeira 815,+557133460011,755.151786066394
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Planeta Água,Fitness & Instruction,0.0,Av. Octávio Mangabeira 1059,+557132485415,1030.5349536518825
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Alpha,Fitness & Instruction,0.0,"Rua Ceará, 138",+557135066686,1181.5602612475093
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Sport Fitness,Fitness & Instruction,0.0,R. Ceará 138,+557132405945,1078.316782813682
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Academia Espaço Vittal,Fitness & Instruction,4.0,Al Benevento 158,+557134522307,1454.9774679499653
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Academia Budokan,Fitness & Instruction,3.0,Al Benevento 125,+557133594259,1471.6213415954646
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Elemento Água Academia,Fitness & Instruction,0.0,Av. Amaralina,+557134844230,598.1198730465454
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Quality Pilates,Fitness & Instruction,3.0,"Rua Amazonas, 1156",+557133442611,1554.2658487988747
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Aquavita,Fitness & Instruction,4.0,"Av. Otávio Mangabeira, 1081 - Pituba",+557130363935,1061.4503003509315
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Espaço Mahatma Gandhi,Fitness & Instruction,0.0,R. Rio Janeiro 694,+557132487533,1597.5014987383022
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Academia de Pole Dance da Bahia,Fitness & Instruction,4.0,"Rua Alexandre Herculano, 54, Pituba",+557186696114,1719.230677790005
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,Centro Budista Kadampa Tara,Fitness & Instruction,3.0,"R. São Paulo, 199 - Pituba",+557188734252,1396.79896514415
11 - Amaralina,-13.0123191,-38.4683242,Fitness & Instruction,José Ernane Consultoria e Treinamento Em Atividade Física,Fitness & Instruction,0.0,R. Mangabeira,+557133560954,1658.897879919013
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Cuco Bistrô,Restaurants,4.5,"Largo do Cruzeiro de São Franscico, 6",+557133224383,857.8015891045717
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Bar Zulu,Restaurants,4.6,"R. das Laranjeiras, 16",+557187843208,861.8430986262632
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Amado,Restaurants,3.9,"Av. Lafayete Coutinho, 660",+557133223520,635.916157691633
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Odoyá,Restaurants,4.2,"Largo do Cruzeiro de São Francisco, 1 Pelourinho",+557133227892,897.2447116945447
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Soho,Restaurants,4.4,"Av. Contorno, 1010",+557133224554,737.0474712052772
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Poró,Restaurants,4.3,"R. do Carmo, 13",+557196181704,1554.4526604854643
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Restaurante 496,Restaurants,4.3,"Av. Lafayete Coutinho, 496",+557130180496,687.5954758153658
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Ravyolli,Restaurants,5.0,Rua Chile,,623.5652020083196
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Maria Mata Mouro,Restaurants,4.2,"R. da Ordem Terceira, 8",+557133213929,852.3573969215835
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,L'Arcangelo Ristorante Italiano,Restaurants,5.0,"Rua das Laranjeiras, 17, Pelourinho",+557133220066,861.8104590204326
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,O Líder,Restaurants,4.0,"Largo Dois de Julho, 32",+557133218955,534.1325824696211
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Cantina da Lua,Restaurants,4.3,Lgo. Terreiro Jesus 2,+557133224041,929.2039909995764
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,BahiaCafé Hotel,Restaurants,4.2,"Praça da Sé, 22 - Centro",+557133221266,827.5783164278963
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Mama Bahia,Restaurants,3.4,"R. das Portas do Carmo, 21",+557133224397,1008.5116686739474
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Chez Bernard,Restaurants,5.0,"R. Gamboa de Cima, 11",+557133281566,1186.8725268800108
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,DAS Restaurante,Restaurants,5.0,Av. Lafayete Coutinho 1010,+557130112410,818.2287269106009
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Showmaki,Restaurants,5.0,"R. Politeama de Baixo, 32",+557121379111,889.5412543776575
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Berlim Café,Restaurants,3.8,"Av. Sete de Setembro, 1809",+557130121585,1588.3500157825126
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Churrascaria Fazendinha,Restaurants,5.0,"Rua Conselheiro Junqueira Aires, 1-125 , Barris",+557130118542,359.3814505551663
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Restaurante Senac,Restaurants,4.7,"Praça José de Alencar, 13 - Pelourinho",+557133248101,1163.3471924781213
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Porto do Moreira,Restaurants,5.0,"Rua Carlos Gomes, 486, Campo Grande",+557133224112,388.356389945972
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Espetinho Sabiá,Restaurants,5.0,"R. Politeama de Baixo, 555",+557133280658,972.9562530337095
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Passeio da Vitória,Restaurants,4.5,"Av. Sete de Setembro, 1537",+557130216700,1278.408815536561
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Pysco Resto Bar,Restaurants,4.7,"Ladeira do Carmo, 7, Santo Antonio",+557197091513,1283.9998087911124
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Aldrava,Restaurants,4.3,Sol Risos,+557133248400,400.14029386178254
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Lafayette,Restaurants,3.9,"Av. Lafayete Coutinho, 1010",+557133210800,737.0474712052772
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Churrascaria Touro & Galo,Restaurants,4.5,Av. Joana Angélica 329,+557133210728,48.537722235580055
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Rango Vegan,Restaurants,4.7,"R. do Passo, 62",+557134882756,1377.4895803811673
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Bar Koisa Nossa,Restaurants,3.7,"Travessa Engenheiro Allioni, 3",+557132425412,336.03252227876965
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Axego Restaurante e Bar,Restaurants,4.1,R. João de Deus 1 - 1,+557132427481,935.396612154283
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Pizzeria Romolo e Remo,Restaurants,4.0,Rua Laranjeiras 27 Pelourinho,+557132660204,1186.8725268800108
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Donana,Restaurants,4.3,Conjunto dos Comerciários,+557133518216,1186.8725268800108
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Casarrara,Restaurants,4.0,"R. Castro Neves, 199",+557133220006,1485.4814868217477
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Cafélier,Restaurants,4.5,"R. do Carmo, 50",+557132415095,1531.3637620338434
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,A Gula Restaurante,Restaurants,3.0,Rua Engenheiro Silva Lima,,80.0983875910486
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Belga Mix,Restaurants,5.0,"Av. Joana Angélica, 1013",,611.0714930192626
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Encontro dos Artistas,Restaurants,5.0,"Rua das Laranjeiras 15, Pelourinho",+557133211721,862.7088927146588
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Café do Forte,Restaurants,4.0,"Av. Lafayete Coutinho, 1010",+557133215713,818.2287269106009
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,A Cubana Sorvetes,Restaurants,4.2,"Praça Thomé Souza, 1",+557133227000,732.9111623622659
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,La Napoletana,Restaurants,3.3,"R. da Mouraria, 23",+557132660308,211.9548877176471
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Hotel Villa Bahia Restaurante,Restaurants,3.8,"Largo do Cruzeiro de Sao Francisco, no 16/18",,826.0048713781997
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Lu Kaftas,Restaurants,4.0,"Largo 2 de Julho, S/N",+557183837592,520.0356061564363
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Savoy Delivery,Restaurants,4.3,Av. 7 de Setembro 468,+557133222918,279.3763716027637
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Manágrill,Restaurants,4.0,"Largo do Cruzeiro de São Francisco, 7",+557133221782,825.1308727705222
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,A Porteira Express,Restaurants,4.8,"Rua Portugal, 21",+557133275071,1016.525885131364
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Golden Grill,Restaurants,5.0,CC Lapa,+557133285533,288.85965165018575
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,33 Downtown Café,Restaurants,4.4,Av. Estados Unidos 397,+557130219600,1249.207051080183
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Café do Forte Bistro & Lounge,Restaurants,3.8,"Av. Lafayete Coutinho, 1010",+557133215713,735.3453844406912
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,Pastelaria Good Day,Restaurants,4.7,"Rua Carlos Gomes, 94 - Centro",+557133294408,422.70679653456864
20 - Metrô Lapa,-12.98105,-38.51203,Restaurants,O Poderoso Açaí do Gil,Restaurants,3.5,"Rua Conselheiro Junqueira Ayres - 192, Barris",+557133281918,398.7624160973468
20 - Metrô Lapa,-12.98105,-38.51203,Bars,Bar Quintal Raso da Catarina,Bars,4.0,"Av. Sete de Setembro, 1370",+5571988420588,1122.6926038387228
20 - Metrô Lapa,-12.98105,-38.51203,Bars,Bar do Espanha,Bars,5.0,"Rua General Labatut, 38",+557197338379,529.733001988998
20 - Metrô Lapa,-12.98105,-38.51203,Bars,Bar Zulu,Bars,4.6,"R. das Laranjeiras, 16",+557187843208,861.8430986262632
20 - Metrô Lapa,-12.98105,-38.51203,Bars,O Cravinho,Bars,4.2,"Largo Terreiro Jesus, 3",+557133226759,899.1017927222526
20 - Metrô Lapa,-12.98105,-38.51203,Bars,Burlesque Bar Salvador,Bars,3.3,"R. da Mouraria, 51",+557130364908,230.798149831279
20 - Metrô Lapa,-12.98105,-38.51203,Bars,Bar Brahmeiro,Bars,4.0,Dois de Julho,,709.4957549230107
20 - Metrô Lapa,-12.98105,-38.51203,Bars,Chuleta,Bars,3.1,"R. São Raymundo, 26",+557133291450,672.5715790340882
20 - Metrô Lapa,-12.98105,-38.51203,Bars,O Líder,Bars,4.0,"Largo Dois de Julho, 32",+557133218955,534.1325824696211
